x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+14.842500E+00,+2.817965E+00,+96.734E-03,-68.593E-03,+3.166156E+00
+14.845000E+00,+2.898367E+00,-54.020E-03,-68.593E-03,-3.052437E+00
+14.847500E+00,+2.888316E+00,+8.794E-03,-68.593E-03,+3.429975E+00
+14.850000E+00,+2.883291E+00,+8.794E-03,-68.593E-03,-3.492136E+00
+14.852500E+00,+2.863191E+00,+8.794E-03,-68.593E-03,+3.404849E+00
+14.855000E+00,+2.898367E+00,+8.794E-03,-38.442E-03,-3.379070E+00
+14.857500E+00,+2.822990E+00,+8.794E-03,+11.809E-03,+3.505352E+00
+14.860000E+00,+2.817965E+00,+8.794E-03,+1.759E-03,-3.668015E+00
+14.862500E+00,+2.848115E+00,-192.211E-03,-18.342E-03,+3.203844E+00
+14.865000E+00,+2.868216E+00,+8.794E-03,-38.442E-03,-3.253442E+00
+14.867500E+00,+2.822990E+00,+8.794E-03,-68.593E-03,+3.668668E+00
+14.870000E+00,+2.898367E+00,+8.794E-03,+11.809E-03,-3.605201E+00
+14.872500E+00,+2.898367E+00,+8.794E-03,-68.593E-03,+3.442538E+00
+14.875000E+00,+2.898367E+00,+8.794E-03,-68.593E-03,-3.517261E+00
+14.877500E+00,+2.822990E+00,+8.794E-03,-3.266E-03,+3.442538E+00
+14.880000E+00,+2.883291E+00,+8.794E-03,+11.809E-03,-3.492136E+00
+14.882500E+00,+2.898367E+00,-104.271E-03,-18.342E-03,+2.965151E+00
+14.885000E+00,+2.898367E+00,+8.794E-03,-68.593E-03,-3.391633E+00
+14.887500E+00,+2.898367E+00,+8.794E-03,+11.809E-03,+3.505352E+00
+14.890000E+00,+2.817965E+00,+8.794E-03,+1.759E-03,-3.316256E+00
+14.892500E+00,+2.898367E+00,+8.794E-03,-33.417E-03,+3.078216E+00
+14.895000E+00,+2.843090E+00,+8.794E-03,-13.316E-03,-3.517261E+00
+14.897500E+00,+2.833040E+00,-167.085E-03,-128.894E-03,+3.505352E+00
+14.900000E+00,+2.963693E+00,+8.794E-03,-68.593E-03,-3.492136E+00
+14.902500E+00,+2.817965E+00,-104.271E-03,-68.593E-03,+3.367161E+00
+14.905000E+00,+2.843090E+00,+8.794E-03,-68.593E-03,-3.391633E+00
+14.907500E+00,+2.898367E+00,+8.794E-03,-68.593E-03,+3.480226E+00
+14.910000E+00,+2.898367E+00,-154.523E-03,-68.593E-03,-3.115251E+00
+14.912500E+00,+2.848115E+00,+8.794E-03,-18.342E-03,+3.203844E+00
+14.915000E+00,+2.817965E+00,+8.794E-03,-13.316E-03,-3.052437E+00
+14.917500E+00,+2.888316E+00,+33.920E-03,-58.543E-03,+3.429975E+00
+14.920000E+00,+2.828015E+00,-16.332E-03,-68.593E-03,-3.152940E+00
+14.922500E+00,+2.863191E+00,+96.734E-03,-33.417E-03,+3.404849E+00
+14.925000E+00,+2.843090E+00,-116.834E-03,-88.693E-03,-3.240879E+00
+14.927500E+00,+2.888316E+00,+197.236E-03,-68.593E-03,+3.480226E+00
+14.930000E+00,+2.828015E+00,+8.794E-03,+1.759E-03,-3.668015E+00
+14.932500E+00,+2.898367E+00,-104.271E-03,-18.342E-03,+3.316910E+00
+14.935000E+00,+2.948618E+00,-54.020E-03,+2.881156E+00,-3.580075E+00
+14.937500E+00,+2.898367E+00,+8.794E-03,+2.901256E+00,+3.442538E+00
+14.940000E+00,+2.883291E+00,+8.794E-03,+2.906282E+00,-3.316256E+00
+14.942500E+00,+2.848115E+00,-104.271E-03,+2.906282E+00,+3.442538E+00
+14.945000E+00,+2.843090E+00,+8.794E-03,+2.906282E+00,-3.316256E+00
+14.947500E+00,+2.898367E+00,-167.085E-03,+2.916332E+00,+3.467663E+00
+14.950000E+00,+2.898367E+00,-16.332E-03,+2.840955E+00,-3.492136E+00
+14.952500E+00,+2.848115E+00,+8.794E-03,+2.861055E+00,+3.203844E+00
+14.955000E+00,+2.843090E+00,+8.794E-03,+2.881156E+00,-3.316256E+00
+14.957500E+00,+2.817965E+00,-141.960E-03,+2.845980E+00,+3.115905E+00
+14.960000E+00,+2.883291E+00,+8.794E-03,+2.896231E+00,-3.152940E+00
+14.962500E+00,+2.898367E+00,+8.794E-03,+2.941457E+00,+3.442538E+00
+14.965000E+00,+2.898367E+00,+8.794E-03,+2.856030E+00,-3.052437E+00
+14.967500E+00,+2.888316E+00,-167.085E-03,+2.906282E+00,+3.115905E+00
+14.970000E+00,+2.898367E+00,-16.332E-03,+2.906282E+00,-3.152940E+00
+14.972500E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,+3.404849E+00
+14.975000E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,-3.115251E+00
+14.977500E+00,+2.888316E+00,-167.085E-03,+2.901256E+00,+3.517915E+00
+14.980000E+00,+2.828015E+00,-154.523E-03,+2.815829E+00,-3.316256E+00
+14.982500E+00,+2.898367E+00,+209.799E-03,+2.906282E+00,+3.166156E+00
+14.985000E+00,+2.843090E+00,+84.171E-03,+2.906282E+00,-3.316256E+00
+14.987500E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,+3.316910E+00
+14.990000E+00,+2.828015E+00,-154.523E-03,+2.896231E+00,-3.467010E+00
+14.992500E+00,+2.863191E+00,+134.422E-03,+2.876131E+00,+3.367161E+00
+14.995000E+00,+2.843090E+00,+84.171E-03,+2.906282E+00,-3.517261E+00
+14.997500E+00,+2.817965E+00,+8.794E-03,+2.835930E+00,+3.480226E+00
+15.000000E+00,+2.817965E+00,+8.794E-03,+2.815829E+00,-3.316256E+00
+15.002500E+00,+2.898367E+00,+8.794E-03,+2.956533E+00,+3.442538E+00
+15.005000E+00,+2.843090E+00,+8.794E-03,+2.886181E+00,-3.517261E+00
+15.007500E+00,+2.833040E+00,-167.085E-03,+2.906282E+00,+3.266658E+00
+15.010000E+00,+2.883291E+00,+8.794E-03,+2.825880E+00,-3.492136E+00
+15.012500E+00,+2.848115E+00,+8.794E-03,+2.906282E+00,+3.078216E+00
+15.015000E+00,+2.898367E+00,+8.794E-03,+2.856030E+00,-3.655452E+00
+15.017500E+00,+2.822990E+00,+8.794E-03,+2.901256E+00,+3.429975E+00
+15.020000E+00,+2.817965E+00,-192.211E-03,+2.840955E+00,-3.152940E+00
+15.022500E+00,+2.863191E+00,+8.794E-03,+2.906282E+00,+3.442538E+00
+15.025000E+00,+2.898367E+00,+8.794E-03,+2.881156E+00,-3.454447E+00
+15.027500E+00,+2.888316E+00,+8.794E-03,+2.906282E+00,+3.266658E+00
+15.030000E+00,+2.883291E+00,+8.794E-03,+2.906282E+00,-3.152940E+00
+15.032500E+00,+2.863191E+00,+8.794E-03,+2.906282E+00,+3.040528E+00
+15.035000E+00,+2.898367E+00,+71.608E-03,+2.906282E+00,-3.178065E+00
+15.037500E+00,+2.898367E+00,-141.960E-03,+2.971608E+00,+3.203844E+00
+15.040000E+00,+2.898367E+00,+8.794E-03,+2.840955E+00,-3.668015E+00
+15.042500E+00,+2.848115E+00,-104.271E-03,+2.861055E+00,+3.078216E+00
+15.045000E+00,+2.843090E+00,-54.020E-03,+2.881156E+00,-3.316256E+00
+15.047500E+00,+2.822990E+00,+8.794E-03,+2.835930E+00,+3.467663E+00
+15.050000E+00,+2.802889E+00,-16.332E-03,+2.906282E+00,-3.492136E+00
+15.052500E+00,+2.898367E+00,-66.583E-03,+2.906282E+00,+3.203844E+00
+15.055000E+00,+2.843090E+00,-54.020E-03,+2.906282E+00,-3.316256E+00
+15.057500E+00,+2.817965E+00,+8.794E-03,+2.906282E+00,+3.442538E+00
+15.060000E+00,+2.817965E+00,+8.794E-03,+2.896231E+00,-3.316256E+00
+15.062500E+00,+2.817965E+00,+8.794E-03,+2.906282E+00,+3.442538E+00
+15.065000E+00,+2.787814E+00,+8.794E-03,+2.961558E+00,-3.379070E+00
+15.067500E+00,+2.888316E+00,-167.085E-03,+2.906282E+00,+3.442538E+00
+15.070000E+00,+2.838065E+00,-154.523E-03,+2.976633E+00,-3.152940E+00
+15.072500E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,+3.442538E+00
+15.075000E+00,+2.868216E+00,-54.020E-03,+2.936432E+00,-3.517261E+00
+15.077500E+00,+2.822990E+00,+197.236E-03,+2.906282E+00,+3.266658E+00
+15.080000E+00,+2.898367E+00,+8.794E-03,+2.825880E+00,-3.152940E+00
+15.082500E+00,+2.863191E+00,+8.794E-03,+2.825880E+00,+3.203844E+00
+15.085000E+00,+2.843090E+00,+8.794E-03,+2.825880E+00,-3.316256E+00
+15.087500E+00,+2.822990E+00,+8.794E-03,+2.825880E+00,+3.228970E+00
+15.090000E+00,+2.898367E+00,+209.799E-03,+2.840955E+00,-3.316256E+00
+15.092500E+00,+2.848115E+00,-66.583E-03,+2.891206E+00,+3.442538E+00
+15.095000E+00,+2.898367E+00,-192.211E-03,+2.906282E+00,-3.517261E+00
+15.097500E+00,+2.822990E+00,+197.236E-03,+2.901256E+00,+3.241533E+00
+15.100000E+00,+2.883291E+00,+184.673E-03,+2.921357E+00,-3.492136E+00
+15.102500E+00,+2.898367E+00,-66.583E-03,+2.906282E+00,+3.002839E+00
+15.105000E+00,+2.843090E+00,+8.794E-03,+2.856030E+00,-3.379070E+00
+15.107500E+00,+2.822990E+00,+8.794E-03,+2.901256E+00,+3.505352E+00
+15.110000E+00,+2.898367E+00,-154.523E-03,+2.825880E+00,-3.291131E+00
+15.112500E+00,+2.863191E+00,+8.794E-03,+2.876131E+00,+3.316910E+00
+15.115000E+00,+2.898367E+00,+8.794E-03,+2.881156E+00,-3.379070E+00
+15.117500E+00,+2.888316E+00,+33.920E-03,+2.825880E+00,+3.668668E+00
+15.120000E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,-3.291131E+00
+15.122500E+00,+2.848115E+00,+134.422E-03,+2.906282E+00,+3.203844E+00
+15.125000E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,-3.517261E+00
+15.127500E+00,+2.888316E+00,+8.794E-03,+2.835930E+00,+3.279221E+00
+15.130000E+00,+2.898367E+00,+8.794E-03,+2.976633E+00,-3.467010E+00
+15.132500E+00,+2.817965E+00,-104.271E-03,+2.906282E+00,+3.442538E+00
+15.135000E+00,+2.898367E+00,-54.020E-03,+2.906282E+00,-3.379070E+00
+15.137500E+00,+2.817965E+00,+8.794E-03,+2.835930E+00,+3.279221E+00
+15.140000E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,-3.316256E+00
+15.142500E+00,+2.898367E+00,-104.271E-03,+2.906282E+00,+3.078216E+00
+15.145000E+00,+2.898367E+00,-54.020E-03,+2.825880E+00,-3.454447E+00
+15.147500E+00,+2.898367E+00,+8.794E-03,+2.981658E+00,+3.480226E+00
+15.150000E+00,+2.883291E+00,-192.211E-03,+2.976633E+00,-3.178065E+00
+15.152500E+00,+2.943593E+00,+8.794E-03,+2.906282E+00,+3.316910E+00
+15.155000E+00,+2.898367E+00,-192.211E-03,+2.906282E+00,-3.316256E+00
+15.157500E+00,+2.898367E+00,+197.236E-03,+2.901256E+00,+3.304347E+00
+15.160000E+00,+2.953643E+00,-16.332E-03,+2.906282E+00,-3.353945E+00
+15.162500E+00,+2.943593E+00,+8.794E-03,+2.876131E+00,+3.517915E+00
+15.165000E+00,+2.898367E+00,+8.794E-03,+2.856030E+00,-3.454447E+00
+15.167500E+00,+2.898367E+00,-192.211E-03,+2.901256E+00,+3.266658E+00
+15.170000E+00,+2.828015E+00,+8.794E-03,+2.906282E+00,-3.831332E+00
+15.172500E+00,+2.817965E+00,+8.794E-03,+2.906282E+00,+3.078216E+00
+15.175000E+00,+2.923492E+00,-54.020E-03,+2.906282E+00,-3.240879E+00
+15.177500E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,+3.429975E+00
+15.180000E+00,+2.828015E+00,-154.523E-03,+2.825880E+00,-3.152940E+00
+15.182500E+00,+2.848115E+00,-66.583E-03,+2.906282E+00,+3.002839E+00
+15.185000E+00,+2.898367E+00,+8.794E-03,-68.593E-03,-3.454447E+00
+15.187500E+00,+2.822990E+00,+172.110E-03,-68.593E-03,+3.429975E+00
+15.190000E+00,+2.898367E+00,+8.794E-03,+1.759E-03,-3.467010E+00
+15.192500E+00,+2.898367E+00,+8.794E-03,-33.417E-03,+3.442538E+00
+15.195000E+00,+2.898367E+00,+8.794E-03,-68.593E-03,-3.517261E+00
+15.197500E+00,+2.888316E+00,+8.794E-03,+6.784E-03,+2.965151E+00
+15.200000E+00,+2.898367E+00,+8.794E-03,+11.809E-03,-3.492136E+00
+15.202500E+00,+2.817965E+00,+8.794E-03,-18.342E-03,+3.442538E+00
+15.205000E+00,+2.843090E+00,-116.834E-03,-68.593E-03,-3.454447E+00
+15.207500E+00,+2.822990E+00,-167.085E-03,+6.784E-03,+3.404849E+00
+15.210000E+00,+2.883291E+00,+8.794E-03,-68.593E-03,-3.316256E+00
+15.212500E+00,+2.863191E+00,+8.794E-03,-18.342E-03,+3.203844E+00
+15.215000E+00,+2.868216E+00,-116.834E-03,+11.809E-03,-3.379070E+00
+15.217500E+00,+2.888316E+00,+8.794E-03,-68.593E-03,+3.342035E+00
+15.220000E+00,+2.817965E+00,+8.794E-03,-53.517E-03,-3.492136E+00
+15.222500E+00,+2.848115E+00,+8.794E-03,-18.342E-03,+3.166156E+00
+15.225000E+00,+2.898367E+00,+146.985E-03,-68.593E-03,-3.517261E+00
+15.227500E+00,+2.817965E+00,+8.794E-03,-58.543E-03,+3.040528E+00
+15.230000E+00,+2.817965E+00,-154.523E-03,+1.759E-03,-3.492136E+00
+15.232500E+00,+2.898367E+00,+8.794E-03,+46.985E-03,+3.203844E+00
+15.235000E+00,+2.898367E+00,+8.794E-03,-38.442E-03,-3.316256E+00
+15.237500E+00,+2.888316E+00,+33.920E-03,+6.784E-03,+3.505352E+00
+15.240000E+00,+2.908417E+00,-16.332E-03,-68.593E-03,-3.492136E+00
+15.242500E+00,+2.863191E+00,-104.271E-03,+11.809E-03,+3.316910E+00
+15.245000E+00,+2.898367E+00,+8.794E-03,+11.809E-03,-3.316256E+00
+15.247500E+00,+2.888316E+00,+8.794E-03,-68.593E-03,+3.316910E+00
+15.250000E+00,-76.508E-03,+8.794E-03,-68.593E-03,-250.930E-03
+15.252500E+00,-111.684E-03,+8.794E-03,-18.342E-03,+151.080E-03
+15.255000E+00,-131.784E-03,+84.171E-03,-93.718E-03,-389.121E-03
+15.257500E+00,-71.483E-03,+8.794E-03,-68.593E-03,+151.080E-03
+15.260000E+00,-156.910E-03,+8.794E-03,-68.593E-03,-250.930E-03
+15.262500E+00,-76.508E-03,+8.794E-03,-68.593E-03,+226.457E-03
+15.265000E+00,-131.784E-03,+8.794E-03,-13.316E-03,-389.121E-03
+15.267500E+00,-76.508E-03,+8.794E-03,+6.784E-03,+151.080E-03
+15.270000E+00,-11.181E-03,+3.827889E+00,-68.593E-03,-250.930E-03
+15.272500E+00,-76.508E-03,+3.752513E+00,-68.593E-03,+264.146E-03
+15.275000E+00,-51.382E-03,+3.765075E+00,+11.809E-03,-250.930E-03
+15.277500E+00,-76.508E-03,+3.827889E+00,-68.593E-03,+352.085E-03
+15.280000E+00,-91.583E-03,+3.827889E+00,+1.759E-03,-250.930E-03
+15.282500E+00,-126.759E-03,+3.827889E+00,-33.417E-03,+151.080E-03
+15.285000E+00,-76.508E-03,+3.702261E+00,-38.442E-03,-250.930E-03
+15.287500E+00,-76.508E-03,+3.827889E+00,-58.543E-03,+326.960E-03
+15.290000E+00,-76.508E-03,+3.802764E+00,+1.759E-03,-250.930E-03
+15.292500E+00,-61.432E-03,+3.790201E+00,-33.417E-03,+151.080E-03
+15.295000E+00,-106.658E-03,+3.702261E+00,-38.442E-03,-326.307E-03
+15.297500E+00,-76.508E-03,+3.626884E+00,-58.543E-03,+326.960E-03
+15.300000E+00,-156.910E-03,+3.827889E+00,-123.869E-03,-426.809E-03
+15.302500E+00,-111.684E-03,+3.953518E+00,-33.417E-03,+226.457E-03
+15.305000E+00,-76.508E-03,+3.827889E+00,+11.809E-03,-250.930E-03
+15.307500E+00,-76.508E-03,+3.652010E+00,-58.543E-03,+151.080E-03
+15.310000E+00,-76.508E-03,+3.664573E+00,-68.593E-03,-288.618E-03
+15.312500E+00,-61.432E-03,+3.827889E+00,-18.342E-03,+352.085E-03
+15.315000E+00,-156.910E-03,+3.827889E+00,-118.844E-03,-250.930E-03
+15.317500E+00,-76.508E-03,+3.652010E+00,+11.809E-03,+151.080E-03
+15.320000E+00,-11.181E-03,+3.827889E+00,-68.593E-03,-250.930E-03
+15.322500E+00,-126.759E-03,+3.714824E+00,-68.593E-03,+352.085E-03
+15.325000E+00,-76.508E-03,+3.827889E+00,-38.442E-03,-250.930E-03
+15.327500E+00,-151.885E-03,+3.652010E+00,+6.784E-03,+151.080E-03
+15.330000E+00,-76.508E-03,+3.664573E+00,-68.593E-03,-288.618E-03
+15.332500E+00,-31.282E-03,+3.714824E+00,-33.417E-03,+226.457E-03
+15.335000E+00,-26.256E-03,+3.827889E+00,-68.593E-03,-389.121E-03
+15.337500E+00,-76.508E-03,+3.626884E+00,+11.809E-03,+326.960E-03
+15.340000E+00,-146.859E-03,+3.802764E+00,-68.593E-03,-451.935E-03
+15.342500E+00,-126.759E-03,+3.827889E+00,+11.809E-03,+151.080E-03
+15.345000E+00,-51.382E-03,+3.702261E+00,-43.467E-03,-326.307E-03
+15.347500E+00,-151.885E-03,+3.827889E+00,-58.543E-03,+151.080E-03
+15.350000E+00,-11.181E-03,+3.827889E+00,-43.467E-03,-250.930E-03
+15.352500E+00,-76.508E-03,+3.752513E+00,-33.417E-03,+226.457E-03
+15.355000E+00,-26.256E-03,+3.827889E+00,-13.316E-03,-250.930E-03
+15.357500E+00,-86.558E-03,+3.652010E+00,-58.543E-03,+151.080E-03
+15.360000E+00,-66.457E-03,+3.802764E+00,-133.919E-03,-288.618E-03
+15.362500E+00,-76.508E-03,+3.827889E+00,-68.593E-03,+151.080E-03
+15.365000E+00,-51.382E-03,+3.626884E+00,+11.809E-03,-389.121E-03
+15.367500E+00,-86.558E-03,+3.827889E+00,+6.784E-03,+326.960E-03
+15.370000E+00,-76.508E-03,+3.865578E+00,+1.759E-03,-451.935E-03
+15.372500E+00,-76.508E-03,+3.827889E+00,-18.342E-03,+264.146E-03
+15.375000E+00,-76.508E-03,+3.765075E+00,-38.442E-03,-451.935E-03
+15.377500E+00,-76.508E-03,+3.626884E+00,-68.593E-03,+151.080E-03
+15.380000E+00,-76.508E-03,+3.802764E+00,-53.517E-03,-250.930E-03
+15.382500E+00,-76.508E-03,+3.752513E+00,-18.342E-03,+264.146E-03
+15.385000E+00,-106.658E-03,+3.702261E+00,-68.593E-03,-326.307E-03
+15.387500E+00,-141.834E-03,+3.815327E+00,-58.543E-03,+151.080E-03
+15.390000E+00,-76.508E-03,+3.827889E+00,-53.517E-03,-288.618E-03
+15.392500E+00,-76.508E-03,+3.714824E+00,-18.342E-03,+151.080E-03
+15.395000E+00,-76.508E-03,+3.702261E+00,-38.442E-03,-250.930E-03
+15.397500E+00,-71.483E-03,+3.815327E+00,-68.593E-03,+326.960E-03
+15.400000E+00,-11.181E-03,+3.664573E+00,+1.759E-03,-250.930E-03
+15.402500E+00,-76.508E-03,+3.827889E+00,-83.668E-03,+226.457E-03
+15.405000E+00,-76.508E-03,+3.626884E+00,-68.593E-03,-313.744E-03
+15.407500E+00,-151.885E-03,+3.827889E+00,-58.543E-03,+301.834E-03
+15.410000E+00,-76.508E-03,+3.626884E+00,-53.517E-03,-451.935E-03
+15.412500E+00,-111.684E-03,+3.827889E+00,-68.593E-03,+151.080E-03
+15.415000E+00,-76.508E-03,+3.702261E+00,-13.316E-03,-250.930E-03
+15.417500E+00,-76.508E-03,+3.815327E+00,-58.543E-03,+326.960E-03
+15.420000E+00,-146.859E-03,+3.827889E+00,-53.517E-03,-250.930E-03
+15.422500E+00,-76.508E-03,+3.714824E+00,-33.417E-03,+226.457E-03
+15.425000E+00,-76.508E-03,+3.765075E+00,-68.593E-03,-250.930E-03
+15.427500E+00,-86.558E-03,+3.626884E+00,+6.784E-03,+151.080E-03
+15.430000E+00,-76.508E-03,+3.802764E+00,-53.517E-03,-288.618E-03
+15.432500E+00,-46.357E-03,+3.714824E+00,+11.809E-03,+151.080E-03
+15.435000E+00,-76.508E-03,+3.765075E+00,+2.906282E+00,-250.930E-03
+15.437500E+00,-151.885E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+15.440000E+00,-76.508E-03,+3.827889E+00,+2.825880E+00,-288.618E-03
+15.442500E+00,-76.508E-03,+3.752513E+00,+2.891206E+00,+264.146E-03
+15.445000E+00,-131.784E-03,+3.966080E+00,+2.825880E+00,-250.930E-03
+15.447500E+00,-156.910E-03,+3.652010E+00,+2.906282E+00,+163.643E-03
+15.450000E+00,-156.910E-03,+3.827889E+00,+2.906282E+00,-288.618E-03
+15.452500E+00,-111.684E-03,+3.714824E+00,+2.876131E+00,+226.457E-03
+15.455000E+00,-131.784E-03,+3.827889E+00,+2.881156E+00,-250.930E-03
+15.457500E+00,-76.508E-03,+3.827889E+00,+2.971608E+00,+151.080E-03
+15.460000E+00,-76.508E-03,+3.626884E+00,+2.896231E+00,-288.618E-03
+15.462500E+00,-76.508E-03,+3.827889E+00,+2.876131E+00,+264.146E-03
+15.465000E+00,-26.256E-03,+3.765075E+00,+2.881156E+00,-250.930E-03
+15.467500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+15.470000E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,-426.809E-03
+15.472500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+226.457E-03
+15.475000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-389.121E-03
+15.477500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+15.480000E+00,-21.231E-03,+3.827889E+00,+2.906282E+00,-288.618E-03
+15.482500E+00,-76.508E-03,+3.752513E+00,+2.861055E+00,+226.457E-03
+15.485000E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+15.487500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+326.960E-03
+15.490000E+00,-76.508E-03,+3.827889E+00,+2.921357E+00,-250.930E-03
+15.492500E+00,-76.508E-03,+3.915829E+00,+2.926382E+00,+25.452E-03
+15.495000E+00,-51.382E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+15.497500E+00,-6.156E-03,+3.626884E+00,+2.906282E+00,+326.960E-03
+15.500000E+00,+2.898367E+00,+3.664573E+00,+2.906282E+00,-3.492136E+00
+15.502500E+00,+2.863191E+00,+3.827889E+00,+2.906282E+00,+3.442538E+00
+15.505000E+00,+2.843090E+00,+3.626884E+00,+2.906282E+00,-3.592638E+00
+15.507500E+00,+2.898367E+00,+3.790201E+00,+2.906282E+00,+3.241533E+00
+15.510000E+00,+2.838065E+00,+3.802764E+00,+2.896231E+00,-3.152940E+00
+15.512500E+00,+2.863191E+00,+3.827889E+00,+2.906282E+00,+2.965151E+00
+15.515000E+00,+2.918467E+00,+3.765075E+00,+2.906282E+00,-3.253442E+00
+15.517500E+00,+2.888316E+00,+3.827889E+00,+2.906282E+00,+3.404849E+00
+15.520000E+00,+2.838065E+00,+3.827889E+00,+2.906282E+00,-3.492136E+00
+15.522500E+00,+2.848115E+00,+3.626884E+00,+2.941457E+00,+3.442538E+00
+15.525000E+00,+2.898367E+00,+3.702261E+00,+2.906282E+00,-3.379070E+00
+15.527500E+00,+2.817965E+00,+3.815327E+00,+2.906282E+00,+3.543040E+00
+15.530000E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,-3.492136E+00
+15.532500E+00,+2.863191E+00,+3.827889E+00,+2.906282E+00,+3.203844E+00
+15.535000E+00,+2.817965E+00,+3.702261E+00,+2.856030E+00,-3.379070E+00
+15.537500E+00,+2.817965E+00,+3.827889E+00,+2.906282E+00,+3.429975E+00
+15.540000E+00,+2.898367E+00,+3.802764E+00,+2.906282E+00,-3.115251E+00
+15.542500E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,+3.078216E+00
+15.545000E+00,+2.898367E+00,+3.903266E+00,+2.906282E+00,-3.316256E+00
+15.547500E+00,+2.888316E+00,+3.626884E+00,+2.906282E+00,+3.279221E+00
+15.550000E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,-3.492136E+00
+15.552500E+00,+2.848115E+00,+3.589196E+00,+2.956533E+00,+3.115905E+00
+15.555000E+00,+2.817965E+00,+3.827889E+00,+2.961558E+00,-3.316256E+00
+15.557500E+00,+2.898367E+00,+3.827889E+00,+2.825880E+00,+3.681231E+00
+15.560000E+00,+2.898367E+00,+3.802764E+00,+2.896231E+00,-3.668015E+00
+15.562500E+00,+2.817965E+00,+3.827889E+00,+2.861055E+00,+3.166156E+00
+15.565000E+00,+2.918467E+00,+3.702261E+00,+2.881156E+00,-3.467010E+00
+15.567500E+00,+2.888316E+00,+3.652010E+00,+2.906282E+00,+3.241533E+00
+15.570000E+00,+2.828015E+00,+3.827889E+00,+2.896231E+00,-3.668015E+00
+15.572500E+00,+2.797864E+00,+3.714824E+00,+2.906282E+00,+3.203844E+00
+15.575000E+00,+2.843090E+00,+3.827889E+00,+2.881156E+00,-3.454447E+00
+15.577500E+00,+2.898367E+00,+3.815327E+00,+2.906282E+00,+3.279221E+00
+15.580000E+00,+2.883291E+00,+3.827889E+00,+2.921357E+00,-3.630327E+00
+15.582500E+00,+2.817965E+00,+3.827889E+00,+2.825880E+00,+3.279221E+00
+15.585000E+00,+2.868216E+00,+3.702261E+00,+2.906282E+00,-3.316256E+00
+15.587500E+00,+2.822990E+00,+3.652010E+00,+2.906282E+00,+3.266658E+00
+15.590000E+00,+2.828015E+00,+3.827889E+00,+2.986684E+00,-3.668015E+00
+15.592500E+00,+2.833040E+00,+3.626884E+00,+2.906282E+00,+3.442538E+00
+15.595000E+00,+2.918467E+00,-54.020E-03,+2.906282E+00,-3.718266E+00
+15.597500E+00,+2.898367E+00,+1.403266E+00,+2.906282E+00,+3.505352E+00
+15.600000E+00,+2.828015E+00,+8.794E-03,+2.840955E+00,-3.152940E+00
+15.602500E+00,+2.817965E+00,+8.794E-03,+2.941457E+00,+3.078216E+00
+15.605000E+00,+2.843090E+00,+146.985E-03,+2.856030E+00,-3.391633E+00
+15.607500E+00,+2.822990E+00,+3.815327E+00,+2.906282E+00,+3.480226E+00
+15.610000E+00,+2.828015E+00,+3.664573E+00,+2.896231E+00,-3.115251E+00
+15.612500E+00,+2.878266E+00,+3.827889E+00,+2.861055E+00,+3.279221E+00
+15.615000E+00,+2.843090E+00,+3.765075E+00,+2.906282E+00,-3.115251E+00
+15.617500E+00,+2.817965E+00,+3.827889E+00,+2.835930E+00,+3.480226E+00
+15.620000E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,-3.467010E+00
+15.622500E+00,+2.817965E+00,+3.752513E+00,+2.956533E+00,+3.367161E+00
+15.625000E+00,+2.817965E+00,+3.702261E+00,+2.906282E+00,-3.316256E+00
+15.627500E+00,+2.822990E+00,+3.652010E+00,+2.901256E+00,+3.279221E+00
+15.630000E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,-3.492136E+00
+15.632500E+00,+2.848115E+00,+3.752513E+00,+2.926382E+00,+3.517915E+00
+15.635000E+00,+2.868216E+00,+3.626884E+00,+2.906282E+00,-3.517261E+00
+15.637500E+00,+2.822990E+00,+3.827889E+00,+2.835930E+00,+3.480226E+00
+15.640000E+00,+2.828015E+00,+3.865578E+00,+2.896231E+00,-3.291131E+00
+15.642500E+00,+2.817965E+00,+3.752513E+00,+2.861055E+00,+2.965151E+00
